Date,strategy,strike,call_price,exp_date,final_price,profit,bare,cum_profit,cum_bare
2023-05-22,0,419.0,5.47,2023-06-09,429.8999938964844,0.0,5.429993896484348,165.2400170898443,94.3801037597664
2023-05-24,0,411.0,7.74,2023-06-16,439.4599914550781,0.0,20.719991455078116,165.2400170898443,115.10009521484452
2023-05-25,0,415.0,6.74,2023-06-16,439.4599914550781,0.0,17.719991455078116,165.2400170898443,132.82008666992263
2023-05-26,0,420.0,6.34,2023-06-16,439.4599914550781,0.0,13.11999145507815,165.2400170898443,145.94007812500078
2023-05-31,1,418.0,5.97,2023-06-23,433.2099914550781,9.239991455078098,9.239991455078098,174.48000854492238,155.18006958007888
2023-06-01,1,422.0,4.91,2023-06-23,433.2099914550781,6.2999914550781,6.2999914550781,180.78000000000048,161.48006103515698
2023-06-02,1,428.0,4.81,2023-06-23,433.2099914550781,0.3999914550781227,0.3999914550781227,181.1799914550786,161.8800524902351
2023-06-05,0,427.0,4.59,2023-06-23,433.2099914550781,0.0,1.61999145507815,181.1799914550786,163.50004394531325
2023-06-07,1,427.0,4.5,2023-06-30,443.2799987792969,11.779998779296875,11.779998779296875,192.95999023437548,175.28004272461013
2023-06-08,1,429.0,4.54,2023-06-30,443.2799987792969,9.739998779296855,9.739998779296855,202.69998901367234,185.02004150390698
2023-06-09,1,430.0,4.17,2023-06-30,443.2799987792969,9.109998779296859,9.109998779296859,211.8099877929692,194.13004028320384
2023-06-12,1,434.0,4.24,2023-06-30,443.2799987792969,5.039998779296866,5.039998779296866,216.84998657226606,199.1700390625007
2023-06-14,1,437.0,4.51,2023-07-07,438.5499877929688,-2.960012207031184,-2.960012207031184,213.88997436523488,196.21002685546952
2023-06-15,1,443.0,4.45,2023-07-07,438.5499877929688,-4.45,-4.45,209.4399743652349,191.76002685546953
2023-06-16,0,439.0,5.45,2023-07-07,438.5499877929688,0.0,-5.45,209.4399743652349,186.31002685546954
2023-06-21,0,435.0,6.0,2023-07-14,449.2799987792969,0.0,8.279998779296875,209.4399743652349,194.59002563476642
2023-06-22,1,437.0,4.97,2023-07-14,449.2799987792969,7.309998779296848,7.309998779296848,216.74997314453174,201.90002441406327
2023-06-23,1,433.0,5.51,2023-07-14,449.2799987792969,10.769998779296884,10.769998779296884,227.51997192382862,212.67002319336015
2023-06-26,1,431.0,5.17,2023-07-14,449.2799987792969,13.109998779296859,13.109998779296859,240.62997070312548,225.780021972657
2023-06-28,0,436.0,5.47,2023-07-21,452.1799926757813,0.0,10.70999267578128,240.62997070312548,236.4900146484383
2023-06-29,0,438.0,5.32,2023-07-21,452.1799926757813,0.0,8.859992675781314,240.62997070312548,245.3500073242196
2023-06-30,0,443.0,5.38,2023-07-21,452.1799926757813,0.0,3.7999926757813114,240.62997070312548,249.15000000000092
2023-07-03,1,444.0,4.53,2023-07-21,452.1799926757813,3.649992675781334,3.649992675781334,244.2799633789068,252.79999267578225
2023-07-05,0,443.0,6.21,2023-07-28,456.9200134277344,0.0,7.7100134277343955,244.2799633789068,260.5100061035166
2023-07-06,1,440.0,6.0,2023-07-28,456.9200134277344,10.920013427734375,10.920013427734375,255.1999768066412,271.430019531251
2023-07-07,1,439.0,5.45,2023-07-28,456.9200134277344,12.470013427734386,12.470013427734386,267.6699902343756,283.9000329589854
2023-07-10,0,440.0,5.26,2023-07-28,456.9200134277344,0.0,11.660013427734384,267.6699902343756,295.56004638671976
2023-07-12,0,446.0,5.8,2023-08-04,446.80999755859375,0.0,-4.990002441406261,267.6699902343756,290.5700439453135
2023-07-13,0,450.0,5.59,2023-08-04,446.80999755859375,0.0,-5.59,267.6699902343756,284.9800439453135
2023-07-14,0,449.0,5.6,2023-08-04,446.80999755859375,0.0,-5.6,267.6699902343756,279.3800439453135
2023-07-17,0,451.0,5.24,2023-08-04,446.80999755859375,0.0,-5.24,267.6699902343756,274.1400439453135
2023-07-19,0,455.0,6.5,2023-08-11,445.6499938964844,0.0,-6.5,267.6699902343756,267.6400439453135
2023-07-20,0,452.0,6.19,2023-08-11,445.6499938964844,0.0,-6.19,267.6699902343756,261.4500439453135
2023-07-21,1,452.0,5.94,2023-08-11,445.6499938964844,-5.94,-5.94,261.7299902343756,255.5100439453135
2023-07-24,0,454.0,5.44,2023-08-11,445.6499938964844,0.0,-5.44,261.7299902343756,250.0700439453135
2023-07-26,1,455.0,6.01,2023-08-18,436.5,-6.01,-6.01,255.7199902343756,244.0600439453135
2023-07-27,0,452.0,6.52,2023-08-18,436.5,0.0,-6.52,255.7199902343756,237.5400439453135
2023-07-28,1,457.0,5.37,2023-08-18,436.5,-5.37,-5.37,250.34999023437558,232.1700439453135
2023-07-31,0,458.0,4.91,2023-08-18,436.5,0.0,-4.91,250.34999023437558,227.2600439453135
2023-08-02,0,450.0,7.27,2023-08-25,439.9700012207031,0.0,-7.27,250.34999023437558,219.9900439453135
2023-08-03,0,449.0,6.85,2023-08-25,439.9700012207031,0.0,-6.85,250.34999023437558,213.1400439453135
2023-08-04,0,447.0,6.48,2023-08-25,439.9700012207031,0.0,-6.48,250.34999023437558,206.6600439453135
2023-08-07,0,451.0,5.64,2023-08-25,439.9700012207031,0.0,-5.64,250.34999023437558,201.02004394531352
2023-08-09,0,446.0,7.19,2023-09-01,451.1900024414063,0.0,-1.9999975585936909,250.34999023437558,199.02004638671983
2023-08-10,0,446.0,6.87,2023-09-01,451.1900024414063,0.0,-1.6799975585936977,250.34999023437558,197.34004882812613
2023-08-11,0,446.0,6.0,2023-09-01,451.1900024414063,0.0,-0.8099975585936932,250.34999023437558,196.53005126953244
2023-08-14,0,448.0,5.6,2023-09-01,451.1900024414063,0.0,-2.409997558593716,250.34999023437558,194.12005371093872
2023-08-16,0,440.0,7.36,2023-09-08,445.5199890136719,0.0,-1.8400109863281386,250.34999023437558,192.28004272461058
2023-08-17,1,436.0,7.82,2023-09-08,445.5199890136719,1.6999890136718818,1.6999890136718818,252.04997924804746,193.98003173828246
2023-08-18,0,436.0,7.43,2023-09-08,445.5199890136719,0.0,2.089989013671868,252.04997924804746,196.07002075195433
2023-08-21,1,439.0,6.49,2023-09-08,445.5199890136719,0.029989013671865905,0.029989013671865905,252.07996826171933,196.1000097656262
2023-08-23,0,443.0,6.7,2023-09-15,443.3699951171875,0.0,-6.330004882812489,252.07996826171933,189.7700048828137
2023-08-24,0,437.0,7.0,2023-09-15,443.3699951171875,0.0,-0.6300048828125,252.07996826171933,189.1400000000012
2023-08-25,1,440.0,5.97,2023-09-15,443.3699951171875,-2.6000048828125273,-2.6000048828125273,249.4799633789068,186.53999511718868
2023-08-28,0,443.0,5.21,2023-09-15,443.3699951171875,0.0,-4.8400048828124795,249.4799633789068,181.6999902343762
2023-08-30,0,451.0,5.3,2023-09-22,430.4200134277344,0.0,-5.3,249.4799633789068,176.3999902343762
2023-08-31,1,450.0,5.34,2023-09-22,430.4200134277344,-5.34,-5.34,244.1399633789068,171.0599902343762
2023-09-01,1,451.0,4.61,2023-09-22,430.4200134277344,-4.61,-4.61,239.52996337890679,166.44999023437617
2023-09-06,0,446.0,5.5,2023-09-29,427.4800109863281,0.0,-5.5,239.52996337890679,160.94999023437617
2023-09-07,1,445.0,5.24,2023-09-29,427.4800109863281,-5.24,-5.24,234.28996337890678,155.70999023437616
2023-09-08,1,445.0,5.04,2023-09-29,427.4800109863281,-5.04,-5.04,229.24996337890678,150.66999023437617
2023-09-11,0,448.0,4.59,2023-09-29,427.4800109863281,0.0,-4.59,229.24996337890678,146.07999023437617
2023-09-13,0,447.0,4.77,2023-10-06,429.5400085449219,0.0,-4.77,229.24996337890678,141.30999023437616
2023-09-14,1,450.0,4.65,2023-10-06,429.5400085449219,-4.65,-4.65,224.59996337890678,136.65999023437615
2023-09-15,0,443.0,5.83,2023-10-06,429.5400085449219,0.0,-5.83,224.59996337890678,130.82999023437614
2023-09-18,0,444.0,5.27,2023-10-06,429.5400085449219,0.0,-5.27,224.59996337890678,125.55999023437614
2023-09-20,0,439.0,6.82,2023-10-13,431.5,0.0,-6.82,224.59996337890678,118.73999023437614
2023-09-21,1,432.0,6.97,2023-10-13,431.5,-6.97,-6.97,217.62996337890678,111.76999023437614
2023-09-22,0,430.0,7.35,2023-10-13,431.5,0.0,-5.850000000000023,217.62996337890678,105.91999023437612
2023-09-25,1,432.0,6.56,2023-10-13,431.5,-6.56,-6.56,211.06996337890678,99.35999023437611
2023-09-27,0,426.0,7.7,2023-10-20,421.1900024414063,0.0,-7.7,211.06996337890678,91.65999023437611
2023-09-28,0,429.0,6.99,2023-10-20,421.1900024414063,0.0,-6.99,211.06996337890678,84.66999023437612
2023-09-29,0,427.0,7.39,2023-10-20,421.1900024414063,0.0,-7.39,211.06996337890678,77.27999023437611
2023-10-02,0,427.0,6.9,2023-10-20,421.1900024414063,0.0,-6.9,211.06996337890678,70.37999023437611
