Date,last_quote,strike,exp_price,exp_call_price,exp_price_min,exp_price_max,exp_price_std,exp_price_median,exp_price_q1,exp_price_q3,exp_price_kurtosis,exp_price_skew,days,r,prob_itm
2021-07-14,436.29,436.0,436.78679015523005,8.43680804815815,350.6901782616836,547.5090373880436,20.170885474842184,436.3390706182002,422.9135133878997,450.17103864993544,0.03692998754353605,0.1409582496262949,21,0.05,0.506774
2021-07-15,434.65,435.0,435.10829807420305,7.83490147590596,350.44704292160674,534.872797086406,19.507174676534238,434.6558773898922,421.73203673086493,448.0451044160878,0.025225009664614273,0.13227483948368546,20,0.06,0.492958
2021-07-16,431.38,431.0,431.84625334352705,8.369237248586423,346.2753225319706,535.2961290783155,19.91964982593623,431.3581132532646,418.1568986997179,445.03545505244585,0.022113438314744105,0.1401530523597489,21,0.05,0.507186
2021-07-19,424.93,425.0,425.41660050482307,8.203631041382472,341.16411400556376,544.967371714983,20.04822796454582,424.9226855318588,411.6233655513001,438.70483914763497,0.027446309391932378,0.13918184374498246,21,0.05,0.49858
2021-07-20,431.07,431.0,431.5442515013434,8.114580835498488,349.08721665649864,539.5101926777742,19.682210987329373,431.0940511285089,418.0660565192707,444.54247362879204,0.038034064655087185,0.13590232510473782,20,0.05,0.501834
2021-07-21,434.55,435.0,435.0220228367626,8.117352317621865,349.1082664685452,535.1879239491004,20.32667035959633,434.5338445087558,421.0527997464555,448.4414224840524,0.025687048668592283,0.14043707147702278,21,0.05,0.491064
2021-07-22,435.51,436.0,435.96405227682226,7.919992964876045,347.79808996144556,531.6075223042828,19.9129015865853,435.50429338521405,422.3344754371707,449.12723555433087,0.043309019022225836,0.1401059201143926,20,0.04,0.48994
2021-07-23,439.9,440.0,440.4037230848346,8.415196442783106,354.37317870148604,564.8167312959405,20.614096438614364,439.9459095630874,426.26465046106495,453.9747993339378,0.036638619626270685,0.14011832821135844,21,0.04,0.498918
2021-07-26,440.99,441.0,441.49172384317933,8.487836091716455,356.95592407159717,564.3497391012903,20.661965902518876,441.05000297864365,427.2702508237378,455.1370988837567,0.009737723700946166,0.13851117911355304,21,0.05,0.500982
2021-07-27,439.04,439.0,439.47602437261355,8.30662681261068,356.11977558128905,540.3102920628454,20.23946000414363,439.07499352883497,425.57749011948584,452.84489985763054,0.028578757417565992,0.13852582603062275,20,0.05,0.501452
2021-07-28,438.86,439.0,439.3353172581332,8.391243310899188,355.29565727575556,547.2994233077158,20.624680195778204,438.8643792509354,425.18668163408563,453.00213039090227,0.035465643585768536,0.13921832898885483,21,0.04,0.497226
2021-07-29,440.67,441.0,441.11296118493567,8.165147239806231,354.07964069971183,544.0425977301755,20.33982317184827,440.6557476316199,427.14886592798564,454.59643673203766,0.029429281543053687,0.1366657870564817,20,0.04,0.493292
2021-07-30,438.5,438.0,439.029188569541,8.775813860624854,342.64665324412977,541.098647713777,20.724703055962078,438.52054411797485,424.808596702917,452.72130422571934,0.03833438423903557,0.1421207730817974,21,0.05,0.509984
2021-08-02,437.6,438.0,438.05613060147624,8.276874274823491,352.24258332077756,542.6789552548204,20.678812709070982,437.56941974243716,423.8026346305752,451.7165397021875,0.0272368429506189,0.14223759815920667,21,0.05,0.491972
2021-08-03,441.17,441.0,441.5926239287804,8.432177412329661,359.29819179404956,547.4151587736939,20.405597399878385,441.1363087691239,427.5733725259548,455.0940059747172,0.035603051443779954,0.13902752409145025,20,0.05,0.502584
2021-08-04,439.02,439.0,439.48605211688243,8.465754428235924,355.2996183839762,553.9284970173355,20.639039148389354,438.9782836324896,425.3534279180302,453.07925034493184,0.03899104369616424,0.14079663945770743,21,0.05,0.499594
2021-08-05,441.73,442.0,442.1771737030921,7.993026772473581,357.015528073349,538.9752756818076,19.83150046356876,441.7265907536054,428.60147464880197,455.2807106511081,0.0246377776324449,0.12857711304745673,20,0.05,0.494534
2021-08-06,442.47,442.0,442.88656678943096,8.527521111020242,352.4727471983613,557.589729346997,20.2595921252469,442.4331333018616,428.95211333533837,456.34384001421836,0.026495791171952554,0.13775938177684194,21,0.05,0.508612
2021-08-09,442.14,442.0,442.5731474944079,8.255182929107358,354.11777240362,538.6561033375664,19.982775272512114,442.1365298043834,428.85679574388087,455.83596829579756,0.013588061465016565,0.12892615788669592,21,0.04,0.502758
2021-08-10,442.67,443.0,443.1278333252615,7.844405387531544,364.66557370012305,547.4985185266227,19.523441198553652,442.7549621732411,429.7608177151795,456.0410879573293,0.03342278924778874,0.12657206013499975,20,0.04,0.495018
2021-08-11,443.73,444.0,444.1817401173388,8.03957962390381,359.5921710987507,550.4155242166869,19.93983819043812,443.7329134554383,430.50448401448847,457.37450630252965,0.04043201224103221,0.137503846150384,21,0.05,0.494688
2021-08-12,445.06,445.0,445.443791352697,7.927078958022596,365.809964104605,545.0277750367338,19.334630344327838,445.03878623631033,432.22859442037475,458.21940086677125,0.035959159291892195,0.12821209599427133,20,0.05,0.500796
2021-08-13,445.92,446.0,446.36078673807407,8.04603634439913,363.052381655115,546.744168430544,19.733287843310908,445.90559948552567,432.8330992689102,459.41253143625784,0.03425121291954536,0.13739416718265893,21,0.05,0.498054
2021-08-16,447.06,447.0,447.52094515777816,8.370824024425202,354.78792178082637,549.8401403579198,20.340020770984868,447.06138537683546,433.57590842676063,460.9803639437517,0.02622299526037075,0.13533727294488593,22,0.04,0.501158
2021-08-17,443.95,444.0,444.3709746912608,7.824688933298587,368.8009763158387,542.4640100506423,19.165484305852363,443.95470953599056,431.22786987134526,457.03281136772523,0.034091935168092835,0.1306210397521681,21,0.04,0.499022
2021-08-18,439.25,439.0,439.6472062387998,7.843982573160357,362.2541308173011,533.0364396498093,18.84584586379102,439.2501825155267,426.7100406476169,452.15461982739924,0.02606554592385102,0.1262026958865313,21,0.03,0.50536
2021-08-19,439.87,440.0,440.26055663457174,7.59342651092455,361.064493616,528.9243017607344,18.728513113187752,439.8909944529903,427.4577319409714,452.6430537653915,0.025853964014380004,0.12169082502641536,20,0.03,0.497642
2021-08-20,443.36,443.0,443.76666492195375,8.153351900343765,357.12598046839537,566.5103867058194,19.48425485180801,443.3297432536551,430.3595542794129,456.6854244716344,0.0356826136895223,0.13608017111747794,21,0.04,0.506904
2021-08-23,447.27,447.0,447.6823069978763,8.14196962396907,360.3675657180585,540.7284686575634,19.564688950919436,447.2675665615401,434.2431527595383,460.6022077271499,0.028955207416675233,0.13291081074381186,21,0.04,0.5054
2021-08-24,447.96,448.0,448.34912535182775,7.759138465028212,362.6380139731955,540.6045630824078,19.018289230992906,447.9795844522258,435.3157554864574,460.9595069549982,0.020472440134016612,0.1231688342197242,20,0.04,0.499542
